Genus	Local	pFDA
Thermincola	9.49690885113804e-06	2.39587985333382e-05
Desulfofarcimen	9.49690885113804e-06	7.18763956000146e-05
Faecalibacterium	7.59752708091043e-05	0.000179690989000036
Ruminococcus	5.69814531068283e-05	5.98969963333455e-05
Caproiciproducens	3.79876354045522e-05	0
Ethanoligenens	9.49690885113804e-06	1.19793992666691e-05
Flavonifractor	9.49690885113804e-06	1.19793992666691e-05
Ruthenibacterium	9.49690885113804e-06	0
Hungateiclostridium	8.54721796602424e-05	0.000119793992666691
Ruminiclostridium	4.74845442556902e-05	0.000119793992666691
Pseudoclostridium	3.79876354045522e-05	9.58351941333528e-05
Thermoclostridium	2.84907265534141e-05	3.59381978000073e-05
Mageeibacillus	9.49690885113804e-06	3.59381978000073e-05
Acetobacterium	4.74845442556902e-05	8.38557948666837e-05
Eubacterium	1.89938177022761e-05	0.000215629186800044
Petrocella	4.74845442556902e-05	0
Heliorestis	3.79876354045522e-05	0
CandidatusSyntrophocurvum	1.89938177022761e-05	0
Syntrophothermus	9.49690885113804e-06	4.79175970666764e-05
Oscillibacter	9.49690885113804e-06	2.39587985333382e-05
Dysosmobacter	9.49690885113804e-06	0
Christensenella	2.84907265534141e-05	3.59381978000073e-05
Thermoanaerobacterium	0.000180441268171623	0.000227608586066713
Caldicellulosiruptor	0.000104465997362518	0.000203649787533375
Ammonifex	2.84907265534141e-05	2.39587985333382e-05
Moorella	2.84907265534141e-05	3.59381978000073e-05
Thermoanaerobacter	4.74845442556902e-05	0.000155732190466698
Thermanaeromonas	1.89938177022761e-05	2.39587985333382e-05
Tepidanaerobacter	9.49690885113804e-06	0
Mahella	2.84907265534141e-05	2.39587985333382e-05
Halothermothrix	3.79876354045522e-05	4.79175970666764e-05
Halanaerobium	1.89938177022761e-05	5.98969963333455e-05
Halocella	9.49690885113804e-06	0
Anoxybacter	3.79876354045522e-05	0
Halobacteroides	9.49690885113804e-06	0
Natranaerobius	9.49690885113804e-06	4.79175970666764e-05
Pelosinus	0.000123459815064795	7.18763956000146e-05
Methylomusa	2.84907265534141e-05	0
Selenomonas	4.74845442556902e-05	0.00013177339193336
Megamonas	1.89938177022761e-05	0
Veillonella	5.69814531068283e-05	8.38557948666837e-05
Dialister	1.89938177022761e-05	9.58351941333528e-05
Megasphaera	9.49690885113804e-06	4.79175970666764e-05
Phascolarctobacterium	2.84907265534141e-05	0
Acidaminococcus	9.49690885113804e-06	0.000119793992666691
Finegoldia	7.59752708091043e-05	9.58351941333528e-05
Anaerococcus	7.59752708091043e-05	5.98969963333455e-05
Parvimonas	5.69814531068283e-05	9.58351941333528e-05
Peptoniphilus	1.89938177022761e-05	1.19793992666691e-05
Murdochiella	9.49690885113804e-06	1.19793992666691e-05
Sporanaerobacter	1.89938177022761e-05	0
Gudongella	9.49690885113804e-06	0
Ezakiella	1.89938177022761e-05	5.98969963333455e-05
Erysipelothrix	3.79876354045522e-05	1.19793992666691e-05
Turicibacter	2.84907265534141e-05	1.19793992666691e-05
Longibaculum	2.84907265534141e-05	0
Intestinibaculum	1.89938177022761e-05	0
Limnochorda	2.84907265534141e-05	3.59381978000073e-05
Mycolicibacterium	0.0295068958004859	0.00190472448340039
Mycobacterium	0.0040931677148405	0.00561833825606781
Mycobacteroides	0.000275410356683003	0.000730743355266815
Mycolicibacter	1.89938177022761e-05	0.00013177339193336
Mycolicibacillus	1.89938177022761e-05	0
Corynebacterium	0.000702771254984215	0.001629198300267
Rhodococcus	0.000256416538980727	0.289817606458525
Nocardia	0.000218428903576175	0.00079064035160016
Gordonia	0.000275410356683003	0.000455217172133426
Dietzia	7.59752708091043e-05	0.000179690989000036
Tsukamurella	3.79876354045522e-05	0.000167711589733367
Tomitella	9.49690885113804e-06	0
Cutibacterium	0.0108739606345531	0.0172982525410702
Tessaracoccus	4.74845442556902e-05	0.000143752791200029
Auraticoccus	3.79876354045522e-05	5.98969963333455e-05
Propionibacterium	1.89938177022761e-05	0.00196462147973373
Microlunatus	1.89938177022761e-05	9.58351941333528e-05
Nocardioides	0.000170944359320485	0.000107814593400022
Aeromicrobium	8.54721796602424e-05	0.000143752791200029
Micropruina	3.79876354045522e-05	2.39587985333382e-05
Marmoricola	9.49690885113804e-06	4.79175970666764e-05
Kribbella	9.49690885113804e-06	9.58351941333528e-05
Streptomyces	0.00271611593142548	0.202008609833841
Kitasatospora	7.59752708091043e-05	0.000239587985333382
Streptacidiphilus	3.79876354045522e-05	1.19793992666691e-05
Micrococcus	0.00104465997362518	0.001629198300267
Kocuria	0.000123459815064795	0.000107814593400022
Arthrobacter	8.54721796602424e-05	0.000335423179466735
Rothia	7.59752708091043e-05	0.000167711589733367
Pseudarthrobacter	5.69814531068283e-05	0.000167711589733367
Glutamicibacter	3.79876354045522e-05	0.000107814593400022
Neomicrococcus	1.89938177022761e-05	0
Auritidibacter	9.49690885113804e-06	1.19793992666691e-05
Microbacterium	0.000246919630129589	0.000359381978000073
Rathayibacter	0.000104465997362518	7.18763956000146e-05
Curtobacterium	6.64783619579663e-05	7.18763956000146e-05
Agromyces	3.79876354045522e-05	0.000107814593400022
Clavibacter	3.79876354045522e-05	7.18763956000146e-05
Leucobacter	2.84907265534141e-05	0
Agrococcus	1.89938177022761e-05	7.18763956000146e-05
Frondihabitans	1.89938177022761e-05	2.39587985333382e-05
Plantibacter	1.89938177022761e-05	4.79175970666764e-05
Protaetiibacter	9.49690885113804e-06	0
Aurantimicrobium	9.49690885113804e-06	4.79175970666764e-05
Mycetocola	9.49690885113804e-06	3.59381978000073e-05
Cryobacterium	9.49690885113804e-06	4.79175970666764e-05
Serinicoccus	6.64783619579663e-05	2.39587985333382e-05
Janibacter	3.79876354045522e-05	7.18763956000146e-05
Ornithinimicrobium	3.79876354045522e-05	4.79175970666764e-05
Tetrasphaera	2.84907265534141e-05	0
Phycicoccus	1.89938177022761e-05	1.19793992666691e-05
Arsenicicoccus	9.49690885113804e-06	1.19793992666691e-05
Cellulomonas	0.000142453632767071	0.000143752791200029
Oerskovia	4.74845442556902e-05	0
Brachybacterium	0.000113962906213657	0.00013177339193336
Dermabacter	2.84907265534141e-05	4.79175970666764e-05
Devriesea	1.89938177022761e-05	1.19793992666691e-05
Cellulosimicrobium	2.84907265534141e-05	5.98969963333455e-05
Isoptericola	1.89938177022761e-05	5.98969963333455e-05
Brevibacterium	9.49690885113804e-06	0.000107814593400022
Jonesia	9.49690885113804e-06	0
Dermacoccus	9.49690885113804e-06	4.79175970666764e-05
Georgenia	9.49690885113804e-06	0
Luteimicrobium	9.49690885113804e-06	0
Amycolatopsis	0.000161447450469347	0.000575011164800117
Pseudonocardia	0.000113962906213657	0.000227608586066713
Lentzea	6.64783619579663e-05	9.58351941333528e-05
Saccharothrix	4.74845442556902e-05	5.98969963333455e-05
Actinosynnema	4.74845442556902e-05	8.38557948666837e-05
Actinoalloteichus	4.74845442556902e-05	0.00013177339193336
Saccharomonospora	3.79876354045522e-05	0.000167711589733367
Kutzneria	3.79876354045522e-05	2.39587985333382e-05
Kibdelosporangium	9.49690885113804e-06	0.000107814593400022
Prauserella	9.49690885113804e-06	2.39587985333382e-05
Allokutzneria	9.49690885113804e-06	5.98969963333455e-05
Micromonospora	0.000275410356683003	0.000718763956000146
Actinoplanes	0.000218428903576175	0.000479175970666764
Plantactinospora	4.74845442556902e-05	0.00013177339193336
Verrucosispora	9.49690885113804e-06	1.19793992666691e-05
Actinomyces	0.000370379445194384	0.00052709356773344
Schaalia	6.64783619579663e-05	0
Arcanobacterium	9.49690885113804e-06	1.19793992666691e-05
Bifidobacterium	0.000332391809789832	0.000598969963333455
Gardnerella	0.000123459815064795	0.00026354678386672
Actinomadura	0.000123459815064795	1.19793992666691e-05
Nonomuraea	6.64783619579663e-05	7.18763956000146e-05
Streptosporangium	9.49690885113804e-06	0.000107814593400022
Nocardiopsis	3.79876354045522e-05	0.00013177339193336
Streptomonospora	1.89938177022761e-05	0
Frankia	0.000123459815064795	0.000383340776533411
Catenulispora	3.79876354045522e-05	0.000107814593400022
Blastococcus	1.89938177022761e-05	0
Geodermatophilus	9.49690885113804e-06	5.98969963333455e-05
Acidothermus	1.89938177022761e-05	4.79175970666764e-05
Epidermidibacterium	9.49690885113804e-06	0
CandidatusNanopelagicus	9.49690885113804e-06	1.19793992666691e-05
Nakamurella	9.49690885113804e-06	9.58351941333528e-05
Jiangella	9.49690885113804e-06	0.000167711589733367
Kineococcus	9.49690885113804e-06	4.79175970666764e-05
Collinsella	3.79876354045522e-05	5.98969963333455e-05
Olsenella	1.89938177022761e-05	2.39587985333382e-05
Eggerthella	5.69814531068283e-05	0.000107814593400022
Adlercreutzia	1.89938177022761e-05	5.98969963333455e-05
Slackia	9.49690885113804e-06	2.39587985333382e-05
Phoenicibacter	9.49690885113804e-06	1.19793992666691e-05
Rubrobacter	4.74845442556902e-05	9.58351941333528e-05
Baekduia	2.84907265534141e-05	0
Egibacter	4.74845442556902e-05	0
Euzebya	9.49690885113804e-06	0
Conexibacter	9.49690885113804e-06	1.19793992666691e-05
Nostoc	0.000493839260259178	0.00196462147973373
Anabaena	7.59752708091043e-05	9.58351941333528e-05
Cylindrospermum	4.74845442556902e-05	2.39587985333382e-05
Trichormus	9.49690885113804e-06	0.000119793992666691
Calothrix	0.000265913447831865	0.000982310739866866
Nodularia	7.59752708091043e-05	1.19793992666691e-05
Sphaerospermopsis	5.69814531068283e-05	3.59381978000073e-05
Dolichospermum	2.84907265534141e-05	2.39587985333382e-05
Scytonema	5.69814531068283e-05	0.000107814593400022
Microchaete	3.79876354045522e-05	1.19793992666691e-05
Rivularia	1.89938177022761e-05	7.18763956000146e-05
Fischerella	1.89938177022761e-05	0.000215629186800044
Microcystis	0.000199435085873899	5.98969963333455e-05
Gloeothece	5.69814531068283e-05	0
Crocosphaera	4.74845442556902e-05	0
CandidatusAtelocyanobacterium	2.84907265534141e-05	3.59381978000073e-05
Rippkaea	1.89938177022761e-05	0
Geminocystis	0.000104465997362518	0.000227608586066713
Chondrocystis	2.84907265534141e-05	9.58351941333528e-05
Cyanobacterium	2.84907265534141e-05	8.38557948666837e-05
Trichodesmium	3.79876354045522e-05	0.000155732190466698
Planktothrix	3.79876354045522e-05	3.59381978000073e-05
Microcoleus	2.84907265534141e-05	4.79175970666764e-05
Arthrospira	9.49690885113804e-06	4.79175970666764e-05
Moorea	6.64783619579663e-05	0.000119793992666691
Oscillatoria	3.79876354045522e-05	9.58351941333528e-05
Crinalium	3.79876354045522e-05	5.98969963333455e-05
Synechococcus	0.000151950541618209	0.000491155369933433
Thermosynechococcus	4.74845442556902e-05	0
Dactylococcopsis	1.89938177022761e-05	0
Cyanobium	1.89938177022761e-05	0
Prochlorococcus	0.000123459815064795	0
Leptolyngbya	0.000113962906213657	0
Chamaesiphon	7.59752708091043e-05	0
Pseudanabaena	1.89938177022761e-05	0
Synechocystis	9.49690885113804e-06	0
Acaryochloris	9.49690885113804e-06	0
Halomicronema	9.49690885113804e-06	0
Stanieria	6.64783619579663e-05	0
Gloeobacter	3.79876354045522e-05	0
Chroococcidiopsis	9.49690885113804e-06	0
Gloeomargarita	9.49690885113804e-06	0
Mycoplasma	0.000902206340858114	0
Ureaplasma	3.79876354045522e-05	0
Spiroplasma	0.00034188871864097	0
Mesoplasma	8.54721796602424e-05	0
Entomoplasma	2.84907265534141e-05	0
Acholeplasma	8.54721796602424e-05	0
CandidatusPhytoplasma	2.84907265534141e-05	0
CandidatusIzimaplasma	9.49690885113804e-06	0
Thermus	0.000883212523155838	0
Meiothermus	1.89938177022761e-05	0
Deinococcus	0.000170944359320485	0
Anaerolinea	1.89938177022761e-05	0
Brevefilum	9.49690885113804e-06	0
Dehalococcoides	0.000189938177022761	0
Ktedonosporobacter	3.79876354045522e-05	0
Caldilinea	3.79876354045522e-05	0
CandidatusPromineofilum	2.84907265534141e-05	0
Roseiflexus	1.89938177022761e-05	0
Sphaerobacter	9.49690885113804e-06	0
Chryseobacterium	0.000959187793964942	0
Capnocytophaga	0.000940193976262666	0
Flavobacterium	0.000788243434644458	0
Polaribacter	0.00038937326289666	0
Formosa	0.000237422721278451	0
Elizabethkingia	0.000237422721278451	0
Aquimarina	0.000189938177022761	0
Tenacibaculum	0.000170944359320485	0
Algibacter	0.000161447450469347	0
Nonlabens	0.000151950541618209	0
Cellulophaga	0.000151950541618209	0
Lacinutrix	0.000142453632767071	0
Gramella	0.000123459815064795	0
Maribacter	0.000123459815064795	0
Myroides	0.000113962906213657	0
Urechidicola	7.59752708091043e-05	0
Dokdonia	7.59752708091043e-05	0
Olleya	7.59752708091043e-05	0
Kordia	7.59752708091043e-05	0
Flavivirga	5.69814531068283e-05	0
Cloacibacterium	5.69814531068283e-05	0
Psychroserpens	5.69814531068283e-05	0
Empedobacter	5.69814531068283e-05	0
Arenibacter	4.74845442556902e-05	0
Croceibacter	4.74845442556902e-05	0
Winogradskyella	4.74845442556902e-05	0
Tamlana	3.79876354045522e-05	0
Siansivirga	3.79876354045522e-05	0
Mariniflexile	3.79876354045522e-05	0
Muricauda	3.79876354045522e-05	0
Riemerella	2.84907265534141e-05	0
Zunongwangia	2.84907265534141e-05	0
Seonamhaeicola	2.84907265534141e-05	0
Robiginitalea	2.84907265534141e-05	0
Psychroflexus	1.89938177022761e-05	0
Lutibacter	1.89938177022761e-05	0
Oceanihabitans	1.89938177022761e-05	0
Weeksella	9.49690885113804e-06	0
Bergeyella	9.49690885113804e-06	0
Antarcticibacterium	9.49690885113804e-06	0
Apibacter	9.49690885113804e-06	0
Euzebyella	9.49690885113804e-06	0
Aequorivita	9.49690885113804e-06	0
Gillisia	9.49690885113804e-06	0
Salegentibacter	9.49690885113804e-06	0
Zobellia	9.49690885113804e-06	0
Sediminicola	9.49690885113804e-06	0
Gilvibacter	9.49690885113804e-06	0
Ornithobacterium	9.49690885113804e-06	0
Blattabacterium	0.000104465997362518	0
CandidatusSulcia	5.69814531068283e-05	0
Ichthyobacterium	1.89938177022761e-05	0
Fluviicola	9.49690885113804e-06	0
Porphyromonas	0.000683777437281939	0
Fermentimonas	3.79876354045522e-05	0
Bacteroides	0.000626795984175111	0
Prevotella	0.000256416538980727	0
Paraprevotella	1.89938177022761e-05	0
Tannerella	0.000113962906213657	0
Parabacteroides	2.84907265534141e-05	0
Butyricimonas	1.89938177022761e-05	0
Odoribacter	9.49690885113804e-06	0
Mucinivorans	2.84907265534141e-05	0
Alistipes	1.89938177022761e-05	0
Muribaculum	2.84907265534141e-05	0
Duncaniella	1.89938177022761e-05	0
CandidatusAzobacteroides	2.84907265534141e-05	0
Paludibacter	2.84907265534141e-05	0
Proteiniphilum	9.49690885113804e-06	0
Draconibacterium	1.89938177022761e-05	0
Alkalitalea	2.84907265534141e-05	0
Salinivirga	1.89938177022761e-05	0
Labilibaculum	9.49690885113804e-06	0
Spirosoma	0.00034188871864097	0
Rhodocytophaga	8.54721796602424e-05	0
Runella	6.64783619579663e-05	0
Arcticibacterium	3.79876354045522e-05	0
Dyadobacter	2.84907265534141e-05	0
Cytophaga	1.89938177022761e-05	0
Fibrella	1.89938177022761e-05	0
Allopseudarcicella	1.89938177022761e-05	0
Leadbetterella	9.49690885113804e-06	0
Hymenobacter	0.000180441268171623	0
Pontibacter	0.000161447450469347	0
Rufibacter	5.69814531068283e-05	0
Echinicola	7.59752708091043e-05	0
Cyclobacterium	5.69814531068283e-05	0
Aquiflexum	2.84907265534141e-05	0
Belliella	1.89938177022761e-05	0
Algoriphagus	9.49690885113804e-06	0
Flammeovirga	6.64783619579663e-05	0
Fabibacter	4.74845442556902e-05	0
Marivirga	3.79876354045522e-05	0
Bernardetia	6.64783619579663e-05	0
Chryseolinea	9.49690885113804e-06	0
CandidatusCardinium	9.49690885113804e-06	0
Pedobacter	0.000322894900938693	0
Mucilaginibacter	0.000208931994725037	0
Sphingobacterium	0.000170944359320485	0
Pseudopedobacter	9.49690885113804e-06	0
Chitinophaga	0.000180441268171623	0
Arachidicoccus	7.59752708091043e-05	0
Flavisolibacter	5.69814531068283e-05	0
Niastella	4.74845442556902e-05	0
Niabella	4.74845442556902e-05	0
Paraflavitalea	3.79876354045522e-05	0
Pseudobacter	2.84907265534141e-05	0
Filimonas	1.89938177022761e-05	0
Panacibacter	9.49690885113804e-06	0
Rhodothermus	1.89938177022761e-05	0
Salinibacter	1.89938177022761e-05	0
Saprospira	1.89938177022761e-05	0
Chlorobium	3.79876354045522e-05	0
Pelodictyon	2.84907265534141e-05	0
Chlorobaculum	2.84907265534141e-05	0
Prosthecochloris	9.49690885113804e-06	0
Chloroherpeton	9.49690885113804e-06	0
Melioribacter	3.79876354045522e-05	0
Ignavibacterium	2.84907265534141e-05	0
CandidatusCyclonatronum	1.89938177022761e-05	0
Gemmatirosa	9.49690885113804e-05	0
Gemmatimonas	9.49690885113804e-06	0
Fibrobacter	1.89938177022761e-05	0
Leptospira	0.010522575007061	0
Treponema	0.000227925812427313	0
Spirochaeta	7.59752708091043e-05	0
Sphaerochaeta	3.79876354045522e-05	0
Oceanispirochaeta	3.79876354045522e-05	0
Sediminispirochaeta	1.89938177022761e-05	0
Borrelia	0.000227925812427313	0
Borreliella	0.000142453632767071	0
Brachyspira	0.000237422721278451	0
Bremerella	7.59752708091043e-05	0
Planctomyces	3.79876354045522e-05	0
Planctopirus	1.89938177022761e-05	0
Rubinisphaera	9.49690885113804e-06	0
Fuerstia	9.49690885113804e-06	0
Gemmata	8.54721796602424e-05	0
Roseimaritima	2.84907265534141e-05	0
Pirellula	9.49690885113804e-06	0
Bythopirellula	9.49690885113804e-06	0
Thermogutta	9.49690885113804e-06	0
Aquisphaera	3.79876354045522e-05	0
Paludisphaera	2.84907265534141e-05	0
Singulisphaera	9.49690885113804e-06	0
Limihaloglobus	5.69814531068283e-05	0
Sedimentisphaera	9.49690885113804e-06	0
Anaerohalosphaera	2.84907265534141e-05	0
Phycisphaera	2.84907265534141e-05	0
CandidatusKuenenia	5.69814531068283e-05	0
CandidatusProtochlamydia	7.59752708091043e-05	0
Neochlamydia	1.89938177022761e-05	0
Parachlamydia	9.49690885113804e-06	0
Simkania	9.49690885113804e-06	0
Chlamydia	9.49690885113804e-05	0
Roseimicrobium	2.84907265534141e-05	0
Akkermansia	1.89938177022761e-05	0
Opitutus	1.89938177022761e-05	0
Lacunisphaera	9.49690885113804e-06	0
Nibricoccus	9.49690885113804e-06	0
Methylacidiphilum	1.89938177022761e-05	0
Kiritimatiella	9.49690885113804e-06	0
Fusobacterium	0.00102566615592291	0
Ilyobacter	9.49690885113804e-06	0
Leptotrichia	0.000284907265534141	0
Sneathia	4.74845442556902e-05	0
Streptobacillus	2.84907265534141e-05	0
Sebaldella	9.49690885113804e-06	0
Thermotoga	0.000493839260259178	0
Pseudothermotoga	5.69814531068283e-05	0
Thermosipho	8.54721796602424e-05	0
Fervidobacterium	9.49690885113804e-06	0
Defluviitoga	4.74845442556902e-05	0
Marinitoga	1.89938177022761e-05	0
Petrotoga	9.49690885113804e-06	0
Calditerrivibrio	5.69814531068283e-05	0
Deferribacter	4.74845442556902e-05	0
Geovibrio	3.79876354045522e-05	0
Flexistipes	1.89938177022761e-05	0
Sulfurihydrogenibium	3.79876354045522e-05	0
Thermocrinis	1.89938177022761e-05	0
Hydrogenobacter	9.49690885113804e-06	0
Thermosulfidibacter	9.49690885113804e-06	0
Desulfurobacterium	1.89938177022761e-05	0
Thermovibrio	1.89938177022761e-05	0
Aminobacterium	2.84907265534141e-05	0
Acetomicrobium	9.49690885113804e-06	0
Thermanaerovibrio	9.49690885113804e-06	0
Thermovirga	9.49690885113804e-06	0
Jonquetella	9.49690885113804e-06	0
Cloacibacillus	9.49690885113804e-06	0
Terriglobus	4.74845442556902e-05	0
Granulicella	1.89938177022761e-05	0
Acidisarcina	9.49690885113804e-06	0
CandidatusSolibacter	9.49690885113804e-06	0
Chloracidobacterium	9.49690885113804e-06	0
Luteitalea	9.49690885113804e-06	0
Thermodesulfatator	2.84907265534141e-05	0
Thermodesulfobacterium	1.89938177022761e-05	0
Caldimicrobium	1.89938177022761e-05	0
Nitrospira	1.89938177022761e-05	0
Thermodesulfovibrio	1.89938177022761e-05	0
Dictyoglomus	3.79876354045522e-05	0
CandidatusBabela	1.89938177022761e-05	4.79175970666764e-05
Caldithrix	2.84907265534141e-05	0
Endomicrobium	9.49690885113804e-06	0
Elusimicrobium	9.49690885113804e-06	0
Caldisericum	9.49690885113804e-06	0
Gammaretrovirus	0.0512643139784432	0
Schizotequatrovirus	1.89938177022761e-05	0
Jiaodavirus	9.49690885113804e-06	0
Krischvirus	9.49690885113804e-06	0
Jilinvirus	9.49690885113804e-06	0
Ionavirus	9.49690885113804e-06	0
Alcyoneusvirus	9.49690885113804e-06	0
Agatevirus	9.49690885113804e-06	0
Bequatrovirus	9.49690885113804e-06	0
Bastillevirus	9.49690885113804e-06	0
Silviavirus	9.49690885113804e-06	0
Sepunavirus	9.49690885113804e-06	0
Okubovirus	9.49690885113804e-06	0
Pecentumvirus	9.49690885113804e-06	0
Pahexavirus	1.89938177022761e-05	0
Tunavirus	9.49690885113804e-06	0
Brujitavirus	9.49690885113804e-06	0
Orthobunyavirus	4.74845442556902e-05	0
Emaravirus	9.49690885113804e-06	0
Deltaflexivirus	1.89938177022761e-05	0
Bymovirus	9.49690885113804e-06	0
Rhadinovirus	3.79876354045522e-05	0
Percavirus	9.49690885113804e-06	0
Simplexvirus	1.89938177022761e-05	0
Scutavirus	9.49690885113804e-06	0
Roseolovirus	1.89938177022761e-05	0
Betabaculovirus	4.74845442556902e-05	0
Alphabaculovirus	9.49690885113804e-06	0
Avipoxvirus	1.89938177022761e-05	0
Capripoxvirus	9.49690885113804e-06	0
Yatapoxvirus	9.49690885113804e-06	0
Pandoravirus	9.49690885113804e-06	0
Mimivirus	3.79876354045522e-05	0
Ichnovirus	3.79876354045522e-05	0
Coccolithovirus	1.89938177022761e-05	0
Chlorovirus	9.49690885113804e-06	0
Prymnesiovirus	9.49690885113804e-06	0
Marseillevirus	9.49690885113804e-06	0
Betanudivirus	1.89938177022761e-05	0
Betatorquevirus	9.49690885113804e-06	0
Ascovirus	9.49690885113804e-06	0
Chloriridovirus	9.49690885113804e-06	0
Kozakia	0	3.59381978000073e-05
Acidisphaera	0	2.39587985333382e-05
Asaia	0	2.39587985333382e-05
Neoasaia	0	2.39587985333382e-05
Magnetospira	0	2.39587985333382e-05
Tistrella	0	1.19793992666691e-05
Haematospirillum	0	1.19793992666691e-05
Variibacter	0	2.39587985333382e-05
Ensifer	0	0.00013177339193336
Devosia	0	0.000910434344266851
Chelativorans	0	1.19793992666691e-05
CandidatusPhaeomarinobacter	0	8.38557948666837e-05
Parvibaculum	0	5.98969963333455e-05
Anderseniella	0	3.59381978000073e-05
Beijerinckia	0	1.19793992666691e-05
Confluentimicrobium	0	9.58351941333528e-05
Rhodovulum	0	9.58351941333528e-05
Marinovum	0	7.18763956000146e-05
Thioclava	0	7.18763956000146e-05
Halocynthiibacter	0	3.59381978000073e-05
Thalassococcus	0	3.59381978000073e-05
Roseobacter	0	3.59381978000073e-05
Pseudovibrio	0	2.39587985333382e-05
Antarctobacter	0	2.39587985333382e-05
Tateyamaria	0	1.19793992666691e-05
Roseibacterium	0	1.19793992666691e-05
Rhodobaca	0	1.19793992666691e-05
Sagittula	0	1.19793992666691e-05
Brevirhabdus	0	1.19793992666691e-05
Yoonia	0	1.19793992666691e-05
Hirschia	0	4.79175970666764e-05
Anaplasma	0	3.59381978000073e-05
Neorickettsia	0	2.39587985333382e-05
Micavibrio	0	1.19793992666691e-05
CandidatusFonsibacter	0	1.19793992666691e-05
CandidatusParacaedibacter	0	2.39587985333382e-05
Magnetococcus	0	1.19793992666691e-05
Dokdonella	0	8.38557948666837e-05
Ahniella	0	2.39587985333382e-05
Frateuria	0	1.19793992666691e-05
Zobellella	0	7.18763956000146e-05
CandidatusGullanella	0	2.39587985333382e-05
CandidatusDoolittlea	0	1.19793992666691e-05
CandidatusRiesia	0	2.39587985333382e-05
Shimwellia	0	1.19793992666691e-05
Limnobaculum	0	1.19793992666691e-05
Pragia	0	1.19793992666691e-05
Oblitimonas	0	2.39587985333382e-05
Acidihalobacter	0	0.00437248073233422
Spiribacter	0	4.79175970666764e-05
Lacimicrobium	0	2.39587985333382e-05
Ferrimonas	0	2.39587985333382e-05
Halotalea	0	3.59381978000073e-05
Chromohalobacter	0	2.39587985333382e-05
Salinicola	0	1.19793992666691e-05
Bacterioplanes	0	2.39587985333382e-05
Thalassolituus	0	1.19793992666691e-05
Reinekea	0	5.98969963333455e-05
Saccharospirillum	0	3.59381978000073e-05
Oleiphilus	0	5.98969963333455e-05
Bibersteinia	0	2.39587985333382e-05
Gallibacterium	0	1.19793992666691e-05
Thiomicrospira	0	2.39587985333382e-05
Thioploca	0	2.39587985333382e-05
Beggiatoa	0	1.19793992666691e-05
Simiduia	0	7.18763956000146e-05
Oceanicoccus	0	5.98969963333455e-05
Spongiibacter	0	2.39587985333382e-05
Halioglobus	0	1.19793992666691e-05
Thiohalobacter	0	2.39587985333382e-05
Thiolapillus	0	2.39587985333382e-05
Pseudohongiella	0	1.19793992666691e-05
Methylovulum	0	3.59381978000073e-05
Immundisolibacter	0	7.18763956000146e-05
Dichelobacter	0	2.39587985333382e-05
Paucimonas	0	4.79175970666764e-05
Hydromonas	0	4.79175970666764e-05
Diaphorobacter	0	1.19793992666691e-05
Oligella	0	8.38557948666837e-05
Taylorella	0	5.98969963333455e-05
Orrella	0	4.79175970666764e-05
Advenella	0	3.59381978000073e-05
Pusillimonas	0	3.59381978000073e-05
Rhizobacter	0	0.000107814593400022
Sutterella	0	1.19793992666691e-05
Simonsiella	0	3.59381978000073e-05
Crenobacter	0	2.39587985333382e-05
Eikenella	0	1.19793992666691e-05
Laribacter	0	2.39587985333382e-05
Vogesella	0	1.19793992666691e-05
Pseudogulbenkiania	0	1.19793992666691e-05
Jeongeupia	0	1.19793992666691e-05
Methylotenera	0	0.000383340776533411
Methylovorus	0	3.59381978000073e-05
Sideroxydans	0	4.79175970666764e-05
Ferriphaselus	0	3.59381978000073e-05
Gallionella	0	1.19793992666691e-05
Dechloromonas	0	4.79175970666764e-05
Malacobacter	0	0.000179690989000036
Pseudoarcobacter	0	9.58351941333528e-05
Sulfuricurvum	0	4.79175970666764e-05
Wolinella	0	3.59381978000073e-05
Nautilia	0	5.98969963333455e-05
Sulfurovum	0	1.19793992666691e-05
Haliangium	0	7.18763956000146e-05
Pelobacter	0	9.58351941333528e-05
Lawsonia	0	4.79175970666764e-05
Desulfococcus	0	2.39587985333382e-05
Desulfatibacillum	0	2.39587985333382e-05
Desulfurivibrio	0	5.98969963333455e-05
Desulfomonile	0	5.98969963333455e-05
Syntrophus	0	2.39587985333382e-05
Hippea	0	3.59381978000073e-05
CandidatusDesulfofervidus	0	3.59381978000073e-05
Desulfarculus	0	2.39587985333382e-05
Salinicoccus	0	3.59381978000073e-05
Jeotgalicoccus	0	1.19793992666691e-05
Lentibacillus	0	2.39587985333382e-05
Amphibacillus	0	1.19793992666691e-05
Jeotgalibacillus	0	3.59381978000073e-05
Tumebacillus	0	9.58351941333528e-05
Mordavella	0	1.19793992666691e-05
Herbinix	0	2.39587985333382e-05
Anaerotignum	0	1.19793992666691e-05
Syntrophobotulus	0	9.58351941333528e-05
Dehalobacterium	0	4.79175970666764e-05
CandidatusDesulforudis	0	2.39587985333382e-05
Fastidiosipila	0	4.79175970666764e-05
Monoglobus	0	3.59381978000073e-05
Intestinimonas	0	1.19793992666691e-05
Symbiobacterium	0	9.58351941333528e-05
Heliobacterium	0	1.19793992666691e-05
Caldanaerobacter	0	4.79175970666764e-05
Carboxydothermus	0	2.39587985333382e-05
