Genus	Basepaws_WGS1	Basepaws_WGS2	Bristle1	Kean5	Kean6a	Kean6b	Nebula_lcWGS	Ombre5	Ombre6	PetQCheck1	PetQCheck2	PetQCheck3	PetQCheck4	Psomagen1a	Psomagen1b	Psomagen2	Psomagen3	Psomagen4	SequencingDotCom_WGS	thryve2	thryve3a	thryve3b	thryve4	uBiome_Fecal2013	uBiome_Fecal2014	uBiome_Fecal2019	uBiome_Oral2014	uBiome_Oral2019	Veritas_WGS
Caballeronia	150	2439	1	0	0	25	0	0	0	0	0	0	0	0	14	14	0	38	0	0	0	0	0	0	0	0	0	0	0
Mycoavidus	81	3048	0	5	14	2	0	0	0	0	0	0	0	3	1	4	0	4	0	0	0	0	0	0	0	0	0	2	1
Ephemeroptericola	72	6360	1	0	0	5	1	0	0	0	0	0	0	0	10	16	0	15	0	0	0	0	0	0	0	0	0	0	1
Lautropia	60	127041	89	0	1	71	48	0	0	0	0	0	0	0	63	52	0	86	0	240	0	0	0	26	0	0	228	601	25
Mycetohabitans	58	3820	0	0	0	14	0	0	0	0	0	0	0	0	12	18	0	16	0	0	0	0	0	0	0	0	0	0	3
Variovorax	1257	543620	9	0	0	631	17	0	0	0	0	0	0	0	474	616	0	921	0	0	0	0	0	0	0	0	0	0	101
Acidovorax	897	1038153	12	0	0	493	10	0	0	0	0	0	0	0	386	486	0	590	0	0	0	0	0	0	0	0	0	0	60
Hydrogenophaga	712	403053	5	0	1	476	4	0	0	0	0	0	0	0	503	569	0	311	0	0	0	0	0	0	0	0	0	0	23
Comamonas	626	751766	2	0	2	252	7	0	0	0	3	0	1	0	191	279	0	305	0	0	0	0	0	0	0	0	0	0	24
Rhodoferax	378	243406	6	0	0	153	1	0	0	0	0	0	0	0	73	117	0	245	0	0	0	0	0	0	0	0	0	0	12
Delftia	328	233281	4	0	0	130	3	0	0	0	0	0	0	0	65	103	0	241	0	0	0	0	0	0	0	0	0	0	8
Polaromonas	234	131326	0	0	0	105	2	0	0	0	0	0	0	1	80	69	0	94	0	0	0	0	0	0	0	0	0	0	12
Ramlibacter	182	129407	1	0	0	149	0	0	0	0	0	0	0	0	86	96	0	159	0	0	0	0	0	0	0	0	0	0	3
Ottowia	163	565704	4	0	0	52	3	0	0	0	0	0	1	0	36	58	0	79	0	0	0	0	0	0	0	0	0	0	14
Limnohabitans	132	71193	0	0	5	29	0	0	0	0	0	0	0	1	31	40	0	34	0	0	0	0	0	0	0	0	0	0	2
Pulveribacter	117	168948	3	0	0	12	0	0	0	0	0	0	0	0	26	16	0	29	0	0	0	0	0	0	0	0	0	0	3
Simplicispira	99	90100	0	0	0	15	0	0	0	0	0	0	0	0	6	18	0	15	0	0	0	0	0	0	0	0	0	0	0
Verminephrobacter	93	78734	0	0	0	34	0	0	0	0	0	0	0	0	20	22	0	25	0	0	0	0	0	0	0	0	0	0	15
Alicycliphilus	82	111404	0	0	0	31	0	0	0	0	0	0	0	0	34	34	0	67	0	0	0	0	0	0	0	0	0	2	2
Diaphorobacter	69	208698	0	0	0	4	0	0	0	0	0	0	0	0	12	11	0	19	0	0	0	0	0	0	0	0	0	0	0
Curvibacter	59	28671	0	0	1	11	3	0	0	0	0	0	0	0	13	17	0	24	0	0	0	0	0	0	0	0	0	0	0
Melaminivora	59	144361	2	0	0	42	0	0	0	0	0	0	0	0	34	29	0	24	0	0	0	0	0	0	0	0	0	0	1
Serpentinomonas	54	155978	3	0	0	211	1	0	0	0	0	0	0	0	368	439	0	182	0	0	0	0	0	0	0	0	0	0	2
Hylemonella	38	63105	0	0	0	32	0	0	0	0	0	0	0	0	60	30	0	29	0	0	0	0	0	0	0	0	0	0	1
CandidatusSymbiobacter	28	11581	0	0	0	17	0	0	0	0	0	0	0	0	14	12	0	92	0	0	0	0	0	0	0	0	0	0	1
Bordetella	1604	263788	1	1	30	760	14	0	0	0	0	0	9	16	684	766	0	1508	0	0	0	0	0	235	0	7	0	269	146
Achromobacter	1259	268423	7	41	215	715	13	455	0	0	0	0	0	69	592	682	0	949	0	276	145	315	0	17	0	0	0	0	29
Alcaligenes	586	53250	8	0	0	51	5	0	0	0	0	0	0	0	70	113	0	196	0	0	0	0	0	0	0	0	0	0	27
Taylorella	190	1827	3	0	0	17	0	0	0	0	0	0	0	0	1	3	0	8	0	0	0	0	0	0	0	0	0	1	2
Pelistega	172	484	3	0	0	8	5	0	0	0	0	0	0	0	26	15	0	6	0	0	0	0	0	0	0	0	0	0	1
Pigmentiphaga	167	25381	0	1	0	106	1	0	0	0	0	0	0	0	106	120	0	125	0	0	0	0	0	0	0	0	0	0	13
Advenella	164	12683	0	0	0	62	1	0	0	0	2	0	0	0	68	90	0	80	0	0	0	0	0	0	0	0	0	0	7
Pusillimonas	152	21503	0	0	0	15	0	0	0	0	0	0	0	0	7	34	0	20	0	0	0	0	0	0	0	0	0	0	2
Orrella	54	15443	0	0	0	31	3	0	0	0	0	0	0	0	36	43	0	220	0	0	0	0	0	0	0	0	0	0	1
Kerstersia	53	22651	1	0	0	60	0	0	0	0	0	0	0	0	31	36	0	94	0	0	0	0	0	0	0	0	0	0	3
Castellaniella	50	26327	2	0	0	87	0	0	0	0	0	0	0	0	52	65	0	132	0	0	0	0	0	0	0	0	0	0	1
Oligella	40	2917	0	2	4	19	0	0	0	1	0	4	0	1	16	14	0	5	0	0	0	0	0	0	0	0	0	0	1
Basilea	34	330	0	1	14	2	0	0	0	0	0	0	0	0	3	1	0	6	0	0	0	0	0	0	0	0	0	6	2
Paenalcaligenes	27	1432	0	0	1	1	0	0	0	0	0	0	0	0	9	14	0	15	0	0	0	0	0	0	0	0	0	0	0
Massilia	1131	133532	12	0	9	638	21	0	0	0	0	0	0	0	654	651	0	1015	0	0	0	0	0	0	0	0	0	0	291
Janthinobacterium	777	87071	13	0	5	309	10	0	0	12	0	0	0	0	338	403	0	406	0	0	0	0	0	0	0	0	0	0	46
Undibacterium	764	11196	0	0	0	37	0	0	0	0	0	0	0	0	89	85	0	114	0	0	0	0	0	0	0	0	0	0	4
Herbaspirillum	483	91271	2	0	0	225	2	0	0	0	0	0	0	0	173	240	0	674	0	0	0	0	0	0	0	0	0	0	20
Collimonas	364	42893	3	0	51	153	5	0	0	0	0	0	0	0	111	130	0	262	0	0	0	0	0	0	0	0	0	0	10
Herminiimonas	95	12337	1	0	0	33	0	0	0	0	0	0	0	0	18	29	0	36	0	0	0	0	0	0	0	0	0	0	1
Noviherbaspirillum	75	15049	0	0	0	33	0	0	0	0	0	0	0	0	36	31	0	35	0	0	0	0	0	0	0	0	0	0	1
Oxalobacter	20	1719	0	19	1117	4389	0	0	0	0	0	0	0	0	36	27	0	7382	0	0	0	0	0	0	0	0	0	0	0
Thiomonas	251	74429	0	0	0	80	4	0	0	0	0	0	0	0	53	66	0	167	0	0	0	0	0	0	0	0	0	0	6
Methylibium	247	29354	0	0	0	30	0	0	0	0	0	0	0	0	49	57	0	70	0	0	0	0	0	0	0	0	0	0	2
Sphaerotilus	157	34540	1	0	0	70	0	0	0	0	0	0	0	0	32	53	0	117	0	0	0	0	0	0	0	0	0	0	3
Roseateles	155	29791	1	0	0	34	0	0	0	0	0	0	0	0	30	40	0	102	0	0	0	0	0	0	0	0	0	0	2
Mitsuaria	132	22820	0	0	0	159	0	0	0	0	0	0	0	0	240	208	0	152	0	0	0	0	0	0	0	0	0	0	4
Paucibacter	99	54208	1	0	0	34	0	0	0	0	0	0	0	0	39	40	0	27	0	0	0	0	0	0	0	0	0	0	11
Aquabacterium	80	23201	1	0	16	72	1	0	0	0	0	0	0	0	134	97	0	33	0	0	0	0	0	0	0	0	0	0	1
Leptothrix	78	40367	0	0	0	39	0	0	0	0	0	0	0	0	30	36	0	171	0	0	0	0	0	0	0	0	0	0	1
Rhizobacter	77	29375	0	0	0	65	0	0	0	0	0	0	0	0	16	27	0	110	0	0	0	0	0	0	0	0	0	0	1
Rubrivivax	76	40498	3	0	0	41	0	0	0	0	0	0	0	0	30	27	0	56	0	0	0	0	0	0	0	0	0	0	0
Inhella	70	32644	1	0	0	51	0	0	0	0	0	0	0	0	34	28	0	58	0	0	0	0	0	0	0	0	0	0	2
Xylophilus	65	58656	0	0	0	51	0	0	0	0	0	0	0	0	39	48	0	83	0	0	0	0	0	0	0	0	0	0	2
Sutterella	47	11211	0	5	3	229	3	76	0	2	1	0	1	0	312	406	0	259	0	68	0	0	6	75	0	0	0	0	3
Neisseria	1310	3092198	23930	0	5	814	23948	0	0	0	1	4	1	3	931	1202	0	846	0	0	0	0	0	0	0	0	127	23447	391
Snodgrassella	137	13197	0	0	1	26	0	0	0	0	0	0	0	0	43	36	0	22	0	0	0	0	0	0	0	0	0	0	1
Vitreoscilla	104	51919	2	1	10	42	7	0	0	2	0	0	1	1	47	36	0	53	0	0	0	0	0	0	0	0	0	123	2
Eikenella	88	386953	163	0	0	43	58	0	0	0	0	0	0	0	40	70	0	74	0	0	0	0	0	0	52	0	1084	2448	7
Chitinolyticbacter	69	8933	0	0	0	23	1	0	0	0	0	0	0	0	45	52	0	138	0	0	0	0	0	0	0	0	0	0	0
Simonsiella	68	7609	16	0	0	35	11	0	0	0	0	0	0	0	87	46	0	24	0	0	0	0	0	0	0	0	7	18	0
Kingella	60	22976	13	0	0	168	2	0	0	0	0	0	0	0	221	239	0	28	0	0	0	0	0	0	0	0	0	0	1
Crenobacter	48	18461	0	0	0	14	0	0	0	0	0	0	0	0	13	16	0	117	0	0	0	0	0	0	0	0	0	0	0
Chromobacterium	507	113877	5	0	0	269	7	0	0	0	0	0	0	0	300	336	0	464	0	0	0	0	0	0	0	0	0	0	18
Iodobacter	129	3500	0	0	0	18	5	0	0	18	0	21	0	2	18	19	0	23	0	0	0	0	0	0	0	0	0	0	1
Aquitalea	328	57040	0	0	0	104	0	0	0	0	0	0	0	0	63	79	0	220	0	0	0	0	0	0	0	0	0	0	4
Pseudogulbenkiania	92	22248	2	0	0	25	3	0	13	0	0	0	0	0	14	33	0	48	0	0	0	0	0	0	0	0	0	0	2
Laribacter	83	28034	0	0	4	42	0	0	0	0	4	0	6	1	32	39	0	93	0	0	0	0	0	0	268	0	0	0	4
Microvirgula	52	12106	0	0	0	46	0	0	0	0	0	0	0	0	24	19	0	155	0	0	0	0	0	0	0	0	0	1	0
Aquaspirillum	48	37644	0	0	0	46	0	0	0	0	0	0	0	0	20	41	0	71	0	0	0	0	0	0	0	0	0	0	2
Vogesella	46	23649	0	0	0	79	0	0	0	0	0	0	0	0	58	95	0	134	0	0	0	0	0	0	0	0	0	0	2
Jeongeupia	39	10309	0	1	7	78	0	0	0	0	3	0	0	0	118	89	0	56	0	0	0	0	0	0	0	0	0	0	0
Nitrosomonas	1108	9060	4	10	87	61	3	1	0	0	2	1	0	11	41	47	0	90	0	0	3	0	0	8	3	0	0	0	12
Nitrosospira	170	9966	0	0	0	47	1	0	0	0	0	0	0	0	63	47	0	85	0	0	0	0	0	0	0	0	0	0	1
CandidatusMethylopumilus	451	5725	1	0	0	20	1	0	0	0	0	0	0	0	10	15	0	121	0	0	0	0	0	0	0	0	0	0	3
Methylotenera	157	4385	1	0	0	17	0	0	0	0	0	0	0	0	26	45	0	20	0	0	0	0	0	0	0	0	0	0	3
Methylophilus	105	5750	0	0	0	7	1	0	0	0	0	0	0	0	17	19	0	22	0	0	0	0	0	0	0	0	0	0	7
Methylobacillus	57	7478	0	0	0	7	0	0	0	0	0	0	0	0	5	18	0	15	0	0	0	0	0	0	0	0	0	0	0
Methylovorus	44	10241	0	0	0	68	0	0	0	0	0	0	0	0	116	101	0	48	0	0	0	0	0	0	0	0	0	0	3
Sterolibacterium	319	17285	1	7	36	15	2	0	0	5	12	5	2	2	15	30	0	65	0	0	0	0	0	287	0	0	0	0	5
Denitratisoma	143	17659	1	1	18	96	0	0	0	13	7	0	5	1	126	126	0	66	0	0	0	0	0	400	0	0	0	0	4
Methyloversatilis	85	11071	0	0	0	32	1	0	0	0	0	0	0	0	32	20	0	61	0	0	0	0	0	0	0	0	0	0	1
Sulfuritalea	74	10204	0	0	0	50	0	0	0	0	0	0	0	0	41	60	0	43	0	0	0	0	0	0	0	0	0	0	1
Sulfuriferula	161	18133	1	0	0	215	0	0	0	0	0	0	0	0	255	277	0	111	0	0	0	0	0	0	0	0	0	0	6
Sulfuricella	68	8356	0	0	0	11	0	0	0	0	0	0	0	0	8	17	0	47	0	0	0	0	0	0	0	0	0	0	1
Gallionella	54	6092	0	0	1	36	0	0	0	0	0	0	0	0	46	28	0	63	0	0	0	0	0	0	0	0	0	1	0
Ferriphaselus	53	6171	0	0	1	19	0	0	0	0	0	0	0	0	23	9	0	22	0	0	0	0	0	0	0	0	0	0	1
Sideroxydans	30	6413	0	0	0	20	0	0	0	0	0	0	0	0	24	24	0	36	0	0	0	0	0	0	0	0	0	0	0
Thiobacillus	35	7105	2	0	0	19	0	0	0	0	0	0	0	0	29	26	0	46	0	0	0	0	0	128	0	0	0	0	0
Sulfuritortus	7	23761	0	0	8	23	0	0	0	0	0	0	0	0	31	34	0	48	0	0	0	0	0	0	0	0	0	0	0
Thauera	761	94243	5	1	19	218	3	0	0	0	0	0	0	0	125	173	0	334	0	0	0	0	0	0	0	0	0	0	13
Azoarcus	693	99418	4	0	0	316	5	0	0	0	0	0	0	0	230	243	0	433	0	0	0	0	0	0	0	0	0	0	13
Azospira	62	19594	0	0	0	74	0	0	0	0	0	0	0	0	52	74	0	163	0	0	0	0	0	0	0	0	0	0	3
Oryzomicrobium	56	11818	1	1	4	63	3	0	0	0	0	0	0	0	30	50	0	74	0	0	0	0	0	0	0	0	0	0	1
Aromatoleum	41	4118	0	0	0	31	1	0	0	0	0	0	0	0	26	48	0	55	0	0	0	0	0	0	0	0	0	0	3
Dechloromonas	77	16671	0	0	0	25	0	0	0	0	0	0	0	0	39	54	0	29	0	0	0	0	0	0	0	0	0	0	2
CandidatusKinetoplastibacterium	496	5898	3	0	1	8	1	0	0	0	0	0	0	0	9	8	0	15	0	0	0	0	0	0	0	0	0	0	22
Casimicrobium	69	9390	1	0	0	30	1	0	0	0	0	0	0	0	19	34	0	35	0	0	0	0	0	0	0	0	0	0	0
CandidatusAccumulibacter	69	12003	1	0	2	42	0	0	0	0	1	0	0	0	46	40	0	97	0	0	0	0	0	0	0	0	0	0	4
CandidatusProfftella	51	1834	1	0	4	8	0	0	0	0	0	0	0	0	7	5	0	29	0	0	0	0	0	0	0	0	0	1	2
CandidatusNasuia	25	36	0	2	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1
Klebsiella	494494	55339	222	2	45	27800	188	1	0	1	76	0	0	5	61354	21937	0	25672	0	0	0	0	9	1	0	1	0	10	4628
Salmonella	24866	224751	11	207	2174	686	6	0	0	611	760	547	26	223	739	823	0	4015	0	0	105	1033	819	370	122	304	0	16605	72
Enterobacter	3144	56360	15	3	25	524	8	0	0	0	0	0	0	0	572	686	0	1863	0	0	0	0	0	5	0	0	70	56	418
Escherichia	2405	66749	8	102	603	746	82	45	0	267	255	439	18	60	227	1261	0	288903	0	0	68	46	37	323	202	404	1024	457	98
Citrobacter	1610	34597	9	0	0	29304	9	0	0	0	0	0	0	0	17035	69865	0	11078	0	0	0	0	0	0	0	0	0	0	121
CandidatusBlochmannia	589	1351	2	0	0	24	3	0	0	0	0	0	0	0	3	21	0	34	0	0	0	0	0	0	0	0	0	0	25
CandidatusHamiltonella	185	722	1	0	0	0	0	0	0	0	0	0	0	0	9	13	0	48	0	0	0	0	0	0	0	0	0	0	10
CandidatusTachikawaea	134	331	0	0	0	1	0	0	0	0	0	0	0	0	3	1	0	1	0	0	0	0	0	0	0	0	0	0	2
CandidatusGullanella	53	139	1	24	81	0	1	0	0	0	2	1	1	12	1	2	0	5	0	1	0	2	0	0	0	0	0	0	5
CandidatusPurcelliella	44	515	0	2	3	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
CandidatusAnnandia	38	114	0	0	1	2	0	0	0	1	0	0	0	0	2	0	0	3	0	0	0	0	0	1	0	0	0	43	1
CandidatusDoolittlea	23	1009	0	0	0	2	0	0	0	0	0	0	0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0
CandidatusMikella	20	60	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
CandidatusHoaglandella	8	111	1	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Buttiauxella	1245	1214	0	0	1	36	3	0	0	0	0	0	0	0	41	48	0	59	0	0	0	0	0	0	0	0	0	0	1
Kosakonia	748	14660	0	1	0	64	0	0	0	0	0	0	0	0	99	88	0	174	0	0	0	0	0	0	0	0	0	0	23
Pluralibacter	514	6786	1	0	0	51	0	0	0	0	0	0	0	0	34	56	0	104	0	0	0	0	0	0	0	0	0	0	0
Shigella	484	6835	0	0	0	36	0	0	0	0	0	0	0	0	127	121	0	18466	0	0	0	0	4	0	0	0	0	0	6
Leclercia	397	13494	0	0	1	56	12	0	0	0	0	0	0	0	82	119	0	195	0	0	0	0	0	0	0	0	0	22	13
Cedecea	388	6415	6	0	0	193	9	0	0	0	0	0	0	0	223	197	0	147	0	0	0	0	0	0	0	0	0	0	3
Cronobacter	373	17755	4	0	0	537	1	0	0	0	0	0	0	0	624	757	0	366	0	0	0	0	0	0	0	0	0	0	20
Raoultella	352	14055	5	0	0	132	2	0	0	0	0	0	0	0	85	95	0	265	0	0	0	0	0	0	0	0	0	0	32
Lelliottia	310	6107	3	0	0	273	0	0	0	0	0	0	0	0	331	323	0	396	0	0	0	0	0	0	0	0	0	0	7
CandidatusRiesia	132	781	0	0	0	41	0	0	0	0	0	0	0	0	64	72	0	17	0	0	0	0	0	0	0	0	0	0	14
Limnobaculum	122	690	0	0	0	5	0	0	0	0	0	0	0	0	9	9	0	15	0	0	0	0	0	0	0	0	0	0	0
Kluyvera	109	3083	0	0	0	8	0	0	0	0	0	0	0	0	26	38	0	48	0	0	0	0	0	0	0	0	0	0	7
Shimwellia	108	3119	0	0	0	65	0	0	0	0	0	0	0	0	22	33	0	207	0	0	0	0	0	0	0	0	0	0	3
Atlantibacter	61	3482	0	0	0	14	2	0	0	0	0	0	0	0	15	17	0	29	0	0	0	0	0	0	0	0	0	0	2
Gibbsiella	52	7113	0	0	0	37	3	0	0	0	0	0	0	0	24	26	0	78	0	0	0	0	0	0	0	0	0	0	1
Izhakiella	52	1694	0	0	0	27	0	0	0	0	0	0	0	0	29	25	0	42	0	0	0	0	0	0	0	0	0	0	1
CandidatusIshikawaella	37	91	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
CandidatusMoranella	21	508	0	0	0	13	0	0	0	0	0	0	0	0	9	6	0	4	0	0	0	0	0	0	0	0	0	0	0
Pseudescherichia	14	3664	0	0	0	20	0	0	0	0	0	0	0	0	1	9	0	11	0	0	0	0	0	0	0	0	0	0	1
Metakosakonia	2	3812	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serratia	9549	76118	160	0	2	1061	27	0	0	0	2	1	0	0	780	1082	0	1086	0	0	0	0	0	0	0	0	0	0	129
Yersinia	1942	29749	11	1	283	394	11	1	0	0	1	0	0	0	374	390	0	520	0	0	0	0	46	0	0	0	0	0	51
Rahnella	302	6531	6	0	0	59	12	0	0	0	0	0	0	0	42	43	0	69	0	0	0	0	0	0	0	11	0	158	11
Chania	128	1453	0	0	0	32	1	0	0	0	0	0	0	0	65	23	0	43	0	0	0	0	0	0	0	0	0	0	0
Nissabacter	106	8417	0	0	0	7	4	0	0	0	0	0	0	0	1	14	0	20	0	0	0	0	0	0	0	0	0	0	4
CandidatusFukatsuia	83	703	0	0	1	2	1	0	0	0	0	0	0	0	1	2	0	3	0	0	0	0	0	0	0	0	0	1	0
Rouxiella	72	862	2	1	0	28	0	0	0	0	0	0	0	0	15	16	0	22	0	0	0	0	0	0	0	0	0	0	3
Buchnera	3102	11981	12	1	7	41	5	0	1	1	0	0	0	0	30	59	0	173	0	0	0	0	0	0	0	4	0	1	95
Pantoea	1730	47056	8	2	11	338	15	0	3	0	1	0	0	2	183	280	0	462	0	0	0	2	0	0	0	0	0	0	34
Erwinia	1519	25396	2	2	3	161	39	0	0	0	0	0	0	0	146	175	0	962	0	0	0	0	0	0	0	0	0	2	224
Tatumella	311	2913	0	0	0	55	0	0	0	0	0	0	0	0	39	55	0	110	0	0	0	0	0	0	0	0	0	0	9
Mixta	298	14603	0	0	0	92	1	0	0	0	0	0	0	0	75	73	0	107	0	0	0	0	0	0	0	0	0	0	4
Wigglesworthia	156	196	0	2	7	2	0	0	0	0	0	0	0	2	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0
Proteus	2308	11060	23	0	6	54	15	0	0	0	0	0	0	0	80	103	0	253	0	0	0	0	0	1	0	0	0	0	108
Providencia	2106	13425	8	0	0	289	819	0	0	0	0	0	0	0	429	433	0	222	0	0	0	0	0	0	0	0	0	0	68
Xenorhabdus	874	9939	1	0	1	33	10	0	0	0	0	0	0	0	32	30	0	57	0	0	0	0	0	0	0	0	0	0	5
Photorhabdus	548	3001	0	0	0	21	1	0	0	1	0	0	0	0	25	31	0	131	0	0	0	0	0	0	0	0	0	0	6
Arsenophonus	373	2586	0	2	70	30	0	1	15	2	0	0	0	9	12	8	0	41	0	1	4	9	76	5	0	0	9	51	4
Morganella	244	5795	0	0	5	27	3	0	0	0	0	1	0	1	55	51	0	36	0	0	0	0	1	0	0	0	0	0	16
Dickeya	1058	30690	3	0	0	342	3	0	0	0	0	0	0	0	384	351	0	396	0	0	0	0	1	0	0	0	0	0	21
Pectobacterium	866	14398	6	11	58	172	11	4	0	0	0	0	0	6	138	220	0	318	0	0	4	3	0	3	0	2	0	2	42
Brenneria	313	10627	5	0	0	241	1	0	0	0	0	0	0	0	234	196	0	121	0	0	0	0	0	1	0	0	0	0	7
Sodalis	170	15875	2	2	24	30	4	0	0	2	0	0	1	1	22	29	0	34	0	0	0	0	0	0	0	0	0	5	8
Lonsdalea	53	1288	0	0	0	30	0	0	0	0	0	0	0	0	35	33	0	32	0	0	0	0	0	0	0	0	0	0	0
Hafnia	785	6375	8	0	0	26	6	0	0	0	0	0	0	0	53	47	0	157	0	0	0	0	0	0	0	0	0	0	159
Edwardsiella	600	15717	4	0	0	141	0	0	0	0	0	0	0	0	85	391	0	214	0	0	0	0	0	0	0	0	0	0	16
Obesumbacterium	175	2128	2	0	0	5	0	0	0	0	0	0	0	0	3	9	0	7	0	0	0	0	0	0	0	0	0	0	0
Pragia	277	2076	3	0	51	28	3	0	0	1	0	0	0	4	57	75	0	158	0	0	0	0	2	7	0	0	0	0	2
Leminorella	133	1854	0	0	0	19	2	0	0	0	0	0	0	0	19	22	0	32	0	0	0	0	0	0	0	0	0	0	4
Plesiomonas	96	7063	0	0	0	31	0	0	0	0	0	0	0	0	17	30	0	26	0	0	0	0	0	0	0	0	0	0	8
Phytobacter	45	4390	0	0	0	10	0	0	0	0	0	0	0	0	7	15	0	15	0	0	0	0	0	0	0	0	0	0	1
Aeromonas	166792	90643	8	0	2	25121	9	0	0	0	0	0	0	1	13756	28636	0	18293	0	0	0	0	0	0	0	0	0	3	55
Oceanisphaera	191	4897	1	0	1	16	1	0	0	0	2	0	0	0	44	63	0	36	0	0	0	0	0	1	0	0	0	11	4
Tolumonas	74	2156	0	0	0	16	0	4	0	0	0	0	0	4	11	25	0	16	0	13	0	0	0	14	1	1	0	9	1
Zobellella	70	13275	0	0	0	88	1	0	0	0	0	0	0	1	38	67	0	142	0	0	0	0	0	0	0	0	0	79	25
Oceanimonas	37	8113	0	0	0	47	0	0	0	0	0	0	0	0	21	29	0	53	0	0	0	0	0	0	0	0	0	0	2
Succinivibrio	134	713	3	0	9	37	2	0	0	0	0	0	0	2	23	17	0	29	0	0	0	0	0	0	0	0	0	0	1
Pseudomonas	79048	3275265	150	3	39	13167	281	0	0	0	3	3	340	10	9828	12019	0	15594	0	2	0	1	0	24	4	1	17	18	10870
Azotobacter	325	27435	0	0	0	103	6	0	0	0	0	0	0	0	63	104	0	180	0	0	0	0	0	0	0	0	0	0	4
Oblitimonas	105	1803	2	0	0	4	1	0	0	0	4	0	0	0	6	14	0	11	0	0	0	0	0	0	0	0	0	0	0
Permianibacter	70	5454	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	97	0	0	0	0	0	0	0	0	0	0	2
Acinetobacter	10126	58636	36	5	141	921	61	0	0	0	0	0	0	18	981	1388	0	843	0	38	35	32	0	3	1	5	0	308	300
Moraxella	1018	18965	4	0	0	49	21	0	1	0	0	0	0	0	45	65	0	148	0	0	0	0	0	1	0	0	0	0	9
Psychrobacter	784	19555	11	0	22	83	9	0	0	0	0	0	0	5	88	85	0	153	0	0	0	0	0	0	0	0	0	0	27
Xanthomonas	45920	723620	16	0	3	3931	37	0	0	0	0	0	0	0	2274	3642	0	3046	0	0	0	0	0	0	0	0	0	0	3916
Stenotrophomonas	1623	598932	12	0	14	431	34	0	0	0	0	0	0	0	389	460	0	737	0	0	0	0	0	0	0	0	0	0	288
Lysobacter	651	420621	12	1	4	414	5	0	0	0	0	0	0	0	431	444	0	628	0	0	0	0	0	1	0	0	0	0	73
Luteimonas	346	209080	2	0	9	138	5	0	0	0	1	0	0	0	110	125	0	210	0	0	0	0	0	0	0	0	0	0	4
Thermomonas	182	36504	0	0	0	7	0	0	0	0	0	0	0	0	4	9	0	17	0	0	0	0	0	0	0	0	0	0	1
Xylella	174	10638	0	0	0	9	0	0	0	0	0	0	0	0	14	15	0	20	0	0	0	0	0	0	0	0	0	1	3
Pseudoxanthomonas	133	146853	1	2	20	214	4	0	0	0	0	0	0	0	267	293	0	169	0	0	0	0	0	0	0	0	0	0	4
Pseudolysobacter	100	29180	1	0	0	28	1	0	0	0	0	0	0	0	10	25	0	22	0	0	0	0	0	0	0	0	0	0	3
Arenimonas	16	45176	0	0	0	19	0	0	0	0	0	0	0	0	16	25	0	138	0	0	0	0	0	0	0	0	0	0	5
Dyella	225	70751	0	0	0	94	0	0	0	0	0	0	0	0	78	111	0	169	0	0	0	0	0	0	0	0	0	0	4
Rhodanobacter	181	57174	0	0	2	102	4	0	0	0	0	0	0	0	73	59	0	117	0	0	0	0	0	0	0	0	0	0	2
Frateuria	59	27396	0	0	0	9	0	0	0	0	0	0	0	0	4	5	0	106	0	0	0	0	0	0	0	0	0	4	0
Ahniella	49	22218	0	0	1	33	0	0	0	0	0	0	0	0	33	41	0	42	0	0	0	0	0	0	0	0	0	0	3
Luteibacter	45	24123	1	0	0	63	2	0	0	0	0	0	0	0	47	68	0	153	0	0	0	0	0	0	0	0	0	0	5
Dokdonella	41	53971	1	0	2	36	0	0	2	0	0	0	0	1	38	45	0	43	0	0	0	0	0	0	0	0	0	0	3
Aerosticca	17	53369	1	0	0	23	0	0	0	0	0	0	0	0	26	27	0	43	0	0	0	0	0	0	0	0	0	0	1
Alteromonas	1409	16530	11	0	5	165	5	0	0	0	0	0	0	0	119	142	0	333	0	0	0	0	0	0	0	0	0	2	36
Salinimonas	1305	2936	0	0	0	32	0	0	0	0	0	0	0	0	17	31	0	18	0	0	0	0	0	0	0	0	0	0	1
Marinobacter	928	50959	3	0	0	508	3	0	0	0	0	0	0	0	576	596	0	928	0	0	0	0	0	0	0	0	0	0	169
Glaciecola	614	5332	0	0	0	23	3	0	0	0	0	0	0	0	46	27	0	150	0	0	0	0	0	0	0	0	0	0	5
Paraglaciecola	594	3495	2	0	0	11	2	0	0	0	0	0	0	0	26	10	0	19	0	0	0	0	0	0	0	0	0	0	7
