Genus	Basepaws_WGS1	Basepaws_WGS2	Bristle1	Kean5	Kean6a	Kean6b	Nebula_lcWGS	Ombre5	Ombre6	PetQCheck1	PetQCheck2	PetQCheck3	PetQCheck4	Psomagen1a	Psomagen1b	Psomagen2	Psomagen3	Psomagen4	SequencingDotCom_WGS	thryve2	thryve3a	thryve3b	thryve4	uBiome_Fecal2013	uBiome_Fecal2014	uBiome_Fecal2019	uBiome_Oral2014	uBiome_Oral2019	Veritas_WGS
Variovorax	126	241983	1	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	77	0	0	0	0	0	0	0	0	0	13
Acidovorax	122	506267	2	0	0	0	3	0	0	0	0	0	0	0	0	109	0	0	11	0	0	0	0	0	0	0	0	0	3
Hydrogenophaga	75	208672	0	0	1	0	1	0	0	0	0	0	0	0	0	62	0	0	10	0	0	0	0	0	0	0	0	0	3
Comamonas	58	361866	0	0	0	0	2	0	0	0	3	0	1	0	0	61	0	0	25	0	0	0	0	0	0	0	0	0	6
Rhodoferax	30	121865	1	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	7	0	0	0	0	0	0	0	0	0	3
Delftia	28	109792	0	0	0	0	3	0	0	0	0	0	0	0	0	26	0	0	6	0	0	0	0	0	0	0	0	0	0
Ottowia	22	304795	1	0	0	0	2	0	0	0	0	0	1	0	0	5	0	0	7	0	0	0	0	0	0	0	0	0	1
Ramlibacter	19	52557	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	9	0	0	0	0	0	0	0	0	0	1
Polaromonas	16	58588	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	7	0	0	0	0	0	0	0	0	0	3
Curvibacter	14	14936	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0
Diaphorobacter	11	97500	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
Pulveribacter	11	87820	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0
Limnohabitans	10	41292	0	0	6	0	0	0	0	0	0	0	0	1	0	16	0	0	5	0	0	0	0	0	0	0	0	0	1
Alicycliphilus	9	47939	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	9	0	0	0	0	0	0	0	0	0	1
Simplicispira	8	50392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Verminephrobacter	8	36034	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0
Melaminivora	4	95890	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Serpentinomonas	3	92200	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	4	0	0	0	0	0	0	0	0	0	0
Hylemonella	2	32526	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1
CandidatusSymbiobacter	2	5117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Undibacterium	131	3946	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	4	0	0	0	0	0	0	0	0	0	3
Massilia	93	45337	1	0	7	0	3	0	0	0	0	0	0	0	0	84	0	0	27	0	0	0	0	0	0	0	0	0	32
Herbaspirillum	49	32409	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	15	0	0	0	0	0	0	0	0	0	5
Janthinobacterium	45	32813	2	0	3	0	1	0	0	8	0	0	0	0	0	89	0	0	88	0	0	0	0	0	0	0	0	0	8
Collimonas	32	13072	0	0	51	0	0	0	0	0	0	0	0	0	0	4	0	0	4	0	0	0	0	0	0	0	0	0	3
Noviherbaspirillum	9	6793	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
Herminiimonas	6	3595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
Oxalobacter	2	524	0	19	1118	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Bordetella	112	121611	0	1	30	0	0	0	0	0	0	0	10	16	0	117	0	0	38	0	0	0	0	281	0	0	0	104	6
Achromobacter	107	88784	0	41	213	0	9	455	0	0	0	0	0	69	0	54	0	0	25	274	143	313	0	21	0	0	0	0	1
Alcaligenes	22	22118	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	11	0	0	0	0	0	0	0	0	0	2
Pigmentiphaga	16	6690	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	5	0	0	0	0	0	0	0	0	0	0
Pelistega	11	119	2	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	20	0	0	0	0	0	0	0	0	0	0
Advenella	9	5196	0	0	0	0	0	0	0	0	2	0	0	0	0	13	0	0	4	0	0	0	0	0	0	0	0	0	0
Taylorella	8	525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Castellaniella	3	11256	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0
Pusillimonas	3	9313	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0
Paenalcaligenes	3	800	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0
Orrella	1	6207	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
Kerstersia	1	7446	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	5	0	0	0	0	0	0	0	0	0	1
Basilea	1	53	0	1	14	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	1
Mitsuaria	44	9464	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0
Methylibium	40	11957	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	2	0	0	0	0	0	0	0	0	0	0
Roseateles	28	14224	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	16	0	0	0	0	0	0	0	0	0	1
Paucibacter	24	23781	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0
Rubrivivax	22	20034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sphaerotilus	19	13409	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0
Rhizobacter	15	7610	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
Inhella	13	18306	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	5	0	0	0	0	0	0	0	0	0	1
Leptothrix	11	17555	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	2	0	0	0	0	0	0	0	0	0	0
Thiomonas	11	30095	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	5	0	0	0	0	0	0	0	0	0	3
Aquabacterium	11	9524	0	0	16	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
Xylophilus	5	32864	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	1	0	0	0	0	0	0	0	0	0	1
Sutterella	4	4305	0	5	3	0	0	76	0	2	1	0	1	0	0	98	0	0	0	67	0	0	6	89	0	0	0	0	0
Neisseria	176	1677048	21866	0	5	0	22132	0	0	0	1	4	1	3	0	212	0	0	83694	0	0	0	0	0	0	0	125	22503	291
Snodgrassella	13	4153	0	0	1	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitreoscilla	9	17197	2	1	11	0	0	0	0	2	0	0	1	1	0	1	0	0	2	0	0	0	0	0	0	0	0	101	0
Chitinolyticbacter	7	2542	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
Eikenella	5	134835	118	0	0	0	43	0	0	0	0	0	0	0	0	11	0	0	4363	0	0	0	0	0	72	0	1070	2570	5
Kingella	5	8526	3	0	0	0	2	0	0	0	0	0	0	0	0	211	0	0	94	0	0	0	0	0	0	0	0	0	1
Simonsiella	3	1716	15	0	0	0	9	0	0	0	0	0	0	0	0	1	0	0	64	0	0	0	0	0	0	0	7	19	0
Crenobacter	2	8700	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0
Chromobacterium	24	33373	2	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	17	0	0	0	0	0	0	0	0	0	0
Iodobacter	4	789	0	0	0	0	0	0	0	19	0	21	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Aquitalea	21	18648	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0
Microvirgula	13	3572	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0
Aquaspirillum	8	14221	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	7	0	0	0	0	0	0	0	0	0	1
Pseudogulbenkiania	6	6122	0	0	0	0	1	0	13	0	0	0	0	0	0	6	0	0	27	0	0	0	0	0	0	0	0	0	0
Jeongeupia	3	3014	0	1	7	0	0	0	0	0	3	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0
Laribacter	2	10197	0	0	3	0	0	0	0	0	4	0	3	1	0	6	0	0	2	0	0	0	0	0	186	0	0	0	1
Vogesella	2	5461	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	1	0	0	0	0	0	0	0	0	0	0
Nitrosomonas	71	1844	0	10	83	0	0	1	0	0	1	1	0	10	0	3	0	0	7	0	3	0	0	9	4	0	0	0	2
Nitrosospira	9	2078	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Sterolibacterium	18	7035	0	7	34	0	0	0	0	5	13	5	2	1	0	1	0	0	0	0	0	0	0	257	0	0	0	0	0
Denitratisoma	17	6723	1	1	18	0	0	0	0	14	7	0	6	1	0	20	0	0	28	0	0	0	0	240	0	0	0	0	0
Sulfuritalea	7	3166	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	1	0	0	0	0	0	0	0	0	0	0
Methyloversatilis	5	4519	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	5	0	0	0	0	0	0	0	0	0	0
CandidatusMethylopumilus	42	1989	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	7	0	0	0	0	0	0	0	0	0	0
Methylotenera	7	529	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	6	0	0	0	0	0	0	0	0	0	0
Methylophilus	5	1325	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1
Methylovorus	3	1716	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	3	0	0	0	0	0	0	0	0	0	1
Methylobacillus	2	1573	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Sulfuriferula	10	6139	0	0	0	0	0	0	0	0	0	0	0	0	0	206	0	0	4	0	0	0	0	0	0	0	0	0	1
Gallionella	3	1644	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
Sulfuricella	2	1484	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Sideroxydans	1	1779	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
Ferriphaselus	1	2386	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0
Thiobacillus	4	1339	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	154	0	0	0	0	0
Sulfuritortus	1	12946	0	0	8	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
Azoarcus	63	37671	1	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	15	0	0	0	0	0	0	0	0	0	0
Thauera	34	41069	0	1	19	0	2	0	0	0	0	0	0	0	0	22	0	0	11	0	0	0	0	0	0	0	0	0	1
Azospira	6	8569	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	2	0	0	0	0	0	0	0	0	0	0
Aromatoleum	5	1930	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	3	0	0	0	0	0	0	0	0	0	0
Oryzomicrobium	2	5045	0	1	4	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
Dechloromonas	2	5811	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	1	0	0	0	0	0	0	0	0	0	0
CandidatusKinetoplastibacterium	36	4036	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	3
Casimicrobium	7	5430	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0
CandidatusAccumulibacter	4	2751	0	0	2	0	0	0	0	0	2	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	2
CandidatusProfftella	1	1044	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	1	0
Klebsiella	306256	12968	166	2	43	0	107	1	0	1	81	0	0	5	0	4073	0	0	178	0	0	0	8	1	0	0	0	13	1885
Salmonella	2501	32435	1	184	1962	0	2	0	0	608	761	26	27	207	0	165	0	0	169	0	100	1076	779	299	15	256	0	11100	11
Buttiauxella	261	207	0	0	1	0	1	0	0	0	0	0	0	0	0	25	0	0	1	0	0	0	0	0	0	0	0	0	0
Enterobacter	249	13424	2	3	25	0	3	0	0	0	0	0	0	0	0	56	0	0	32	0	0	0	0	5	0	0	80	29	9
Escherichia	198	17508	0	102	601	0	65	44	0	264	253	438	18	59	0	892	0	0	75	0	67	48	39	369	302	419	1162	483	5
Shigella	144	1073	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	4	0	0	0	0	0	0
Citrobacter	101	8559	2	0	0	0	0	0	0	0	0	0	0	0	0	63447	0	0	20	0	0	0	0	0	0	0	0	0	15
Pluralibacter	99	1033	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0
Cedecea	45	2639	2	0	0	0	4	0	0	0	0	0	0	0	0	148	0	0	5	0	0	0	0	0	0	0	0	0	0
CandidatusBlochmannia	15	18	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	6
CandidatusHamiltonella	10	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CandidatusTachikawaea	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CandidatusAnnandia	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	20	0
CandidatusGullanella	2	4	0	24	80	0	1	0	0	0	2	1	1	11	0	1	0	0	5	1	0	2	0	0	0	0	0	0	1
CandidatusPurcelliella	2	27	0	2	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CandidatusMikella	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
Kosakonia	33	2950	0	1	0	0	0	0	0	0	0	0	0	0	0	13	0	0	2	0	0	0	0	0	0	0	0	0	4
Leclercia	23	3565	0	0	1	0	1	0	0	0	0	0	0	0	0	34	0	0	5	0	0	0	0	0	0	0	0	20	7
Cronobacter	17	2751	3	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	6	0	0	0	0	0	0	0	0	0	0
Raoultella	14	4368	1	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	7	0	0	0	0	0	0	0	0	0	0
Lelliottia	12	1736	2	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	2	0	0	0	0	0	0	0	0	0	1
CandidatusRiesia	11	37	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	6	0	0	0	0	0	0	0	0	0	0
Kluyvera	9	1193	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0
Shimwellia	9	947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Izhakiella	6	96	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	2	0	0	0	0	0	0	0	0	0	0
Gibbsiella	3	1566	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0
CandidatusIshikawaella	3	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Atlantibacter	2	1405	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	10	0	0	0	0	0	0	0	0	0	0
Limnobaculum	2	46	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Serratia	913	16624	137	0	2	0	12	0	0	0	1	1	0	0	0	200	0	0	562	0	0	0	0	0	0	0	0	0	7
Yersinia	119	10540	0	1	286	0	2	1	0	0	1	0	0	0	0	31	0	0	72	0	0	0	46	0	0	0	0	0	2
Rahnella	12	2225	1	0	0	0	2	0	0	0	0	0	0	0	0	8	0	0	14	0	0	0	0	0	0	6	0	106	2
CandidatusFukatsuia	10	482	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Chania	7	372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
Rouxiella	5	45	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
Nissabacter	4	1525	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	2
Buchnera	169	1337	0	1	7	0	1	0	1	1	0	0	0	0	0	4	0	0	41	0	0	0	0	0	0	4	0	0	16
Pantoea	141	11231	4	2	11	0	7	0	3	0	1	0	0	2	0	42	0	0	20	0	0	2	0	0	0	0	0	0	5
Erwinia	111	5085	1	2	3	0	0	0	0	0	0	0	0	0	0	13	0	0	43	0	0	0	0	0	0	0	0	1	20
Mixta	25	4074	0	0	0	0	1	0	0	0	0	0	0	0	0	8	0	0	25	0	0	0	0	0	0	0	0	0	1
Tatumella	24	240	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	3	0	0	0	0	0	0	0	0	0	1
Wigglesworthia	7	1	0	2	7	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Proteus	132	2147	2	0	5	0	7	0	0	0	0	0	0	0	0	14	0	0	61	0	0	0	0	1	0	0	0	0	11
Providencia	124	1787	0	0	0	0	810	0	0	0	0	0	0	0	0	40	0	0	19	0	0	0	0	0	0	0	0	0	12
Xenorhabdus	59	1564	0	0	1	0	3	0	0	0	0	0	0	0	0	18	0	0	26	0	0	0	0	0	0	0	0	0	1
Photorhabdus	35	331	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0	0	5	0	0	0	0	0	0	0	0	0	0
Arsenophonus	25	562	0	2	70	0	0	1	15	2	0	0	0	9	0	1	0	0	3	1	4	9	76	4	0	0	10	50	0
Morganella	10	921	0	0	5	0	3	0	0	0	0	1	0	1	0	4	0	0	7	0	0	0	1	0	0	0	0	0	3
Dickeya	77	8408	0	0	0	0	1	0	0	0	0	0	0	0	0	25	0	0	13	0	0	0	0	0	0	0	0	0	0
Pectobacterium	48	4219	1	11	53	0	0	3	0	0	0	0	0	5	0	32	0	0	14	0	4	2	0	3	0	2	0	1	4
Brenneria	22	1371	1	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	14	0	0	0	0	0	0	0	0	0	1
Sodalis	17	3981	0	2	18	0	0	0	0	0	0	0	1	1	0	0	0	0	12	0	0	0	0	0	0	0	0	5	2
Lonsdalea	2	559	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
Hafnia	67	1376	0	0	0	0	1	0	0	0	0	0	0	0	0	12	0	0	3	0	0	0	0	0	0	0	0	0	12
Edwardsiella	38	2663	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	11	0	0	0	0	0	0	0	0	0	2
Obesumbacterium	11	594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
Pragia	12	240	0	0	51	0	3	0	0	1	0	0	0	4	0	5	0	0	0	0	0	0	2	7	0	0	0	0	1
Leminorella	5	464	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
Plesiomonas	5	1540	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	3	0	0	0	0	0	0	0	0	0	2
Phytobacter	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
Aeromonas	54027	24600	0	0	2	0	3	0	0	0	0	0	0	1	0	6239	0	0	20	0	0	0	0	0	0	0	0	3	7
Oceanisphaera	14	1580	0	0	1	0	0	0	0	0	2	0	0	0	0	37	0	0	3	0	0	0	0	1	0	0	0	11	1
Zobellella	13	2376	0	0	0	0	1	0	0	0	0	0	0	1	0	11	0	0	1	0	0	0	0	0	0	0	0	73	4
Tolumonas	7	433	0	0	0	0	0	4	0	0	0	0	0	4	0	3	0	0	1	10	0	0	0	14	1	1	0	7	0
Oceanimonas	2	3904	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	2	0	0	0	0	0	0	0	0	0	0
Succinivibrio	11	161	0	0	9	0	0	0	0	0	0	0	0	2	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0
Xanthomonas	23411	294856	0	0	3	0	12	0	0	0	0	0	0	0	0	1004	0	0	117	0	0	0	0	0	0	0	0	0	2707
Stenotrophomonas	130	216249	3	0	14	0	7	0	0	0	0	0	0	0	0	41	0	0	44	0	0	0	0	0	0	0	0	0	23
Lysobacter	49	172082	0	1	4	0	0	0	0	0	0	0	0	0	0	51	0	0	10	0	0	0	0	1	0	0	0	0	1
Luteimonas	23	86716	0	0	9	0	2	0	0	0	0	0	0	0	0	18	0	0	4	0	0	0	0	0	0	0	0	0	1
Pseudoxanthomonas	9	57238	0	2	20	0	0	0	0	0	0	0	0	0	0	4	0	0	4	0	0	0	0	0	0	0	0	0	0
Xylella	9	5091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Pseudolysobacter	8	14175	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermomonas	1	15745	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	5	0	0	0	0	0	0	0	0	0	0
Arenimonas	1	14967	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2
Dyella	24	30370	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	1	0	0	0	0	0	0	0	0	0	0
Rhodanobacter	12	18358	0	0	2	0	0	0	0	0	0	0	0	0	0	15	0	0	4	0	0	0	0	0	0	0	0	0	0
Frateuria	7	14021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Luteibacter	6	7022	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	5	0	0	0	0	0	0	0	0	0	0
Dokdonella	3	19368	0	0	2	0	0	0	2	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
Aerosticca	2	26890	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1
Ahniella	2	10411	0	0	1	0	0	0	0	0	0	0	0	0	0	21	0	0	1	0	0	0	0	0	0	0	0	0	1
Pseudomonas	16733	318435	11	3	35	0	95	0	0	0	3	3	339	10	0	2256	0	0	3115	2	0	1	0	18	4	1	0	16	6159
Azotobacter	28	5311	0	0	0	0	2	0	0	0	0	0	0	0	0	9	0	0	9	0	0	0	0	0	0	0	0	0	2
Oblitimonas	9	287	1	0	0	0	1	0	0	0	4	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0
Permianibacter	4	1471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Acinetobacter	1205	8256	8	4	126	0	36	0	0	0	0	0	0	17	0	190	0	0	136	39	34	33	0	2	0	5	0	298	42
Moraxella	218	4037	0	0	0	0	21	0	1	0	0	0	0	0	0	19	0	0	31	0	0	0	0	1	0	0	0	0	0
Psychrobacter	62	2608	7	0	19	0	2	0	0	0	0	0	0	5	0	13	0	0	33	0	0	0	0	0	0	0	0	0	9
Alteromonas	86	2805	0	0	5	0	0	0	0	0	0	0	0	0	0	2	0	0	23	0	0	0	0	0	0	0	0	2	5
Marinobacter	70	19332	1	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	12	0	0	0	0	0	0	0	0	0	7
Salinimonas	66	773	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0
Glaciecola	37	530	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0
Paraglaciecola	33	133	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	1
Catenovulum	22	1187	0	0	2	0	0	0	0	1	1	0	0	0	0	4	0	0	3	0	0	0	0	0	0	1	0	19	1
Hydrocarboniclastica	17	1643	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Agarivorans	5	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Saliniradius	5	557	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0
Pseudoalteromonas	332	4547	1	0	1	0	3	0	0	0	0	0	0	0	0	29	0	0	50	0	0	0	0	3	0	0	0	17	18
Shewanella	282	10852	1	1	4	0	7	0	0	0	0	0	0	0	0	61	0	0	47	0	0	0	0	0	0	0	0	0	13
Parashewanella	22	134	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	1
Colwellia	91	339	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	10	0	0	0	0	0	0	0	0	0	3
Thalassotalea	11	204	0	0	1	0	1	0	0	0	0	0	0	0	0	83	0	0	9	0	0	0	0	0	0	0	0	0	0
Litorilituus	5	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
Moritella	48	467	0	1	4	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	3
Psychromonas	13	167	0	0	15	0	0	0	0	0	0	0	0	0	0	5	0	0	3	0	1	0	0	0	0	0	0	0	0
Idiomarina	9	658	0	6	10	0	0	0	0	1	0	2	1	7	0	116	0	0	6	0	0	0	0	0	0	0	0	0	0
