Genus	Basepaws_WGS1	Basepaws_WGS2	Bristle1	Kean5	Kean6a	Kean6b	Nebula_lcWGS	Ombre5	Ombre6	PetQCheck1	PetQCheck2	PetQCheck3	PetQCheck4	Psomagen1a	Psomagen1b	Psomagen2	Psomagen3	Psomagen4	SequencingDotCom_WGS	thryve2	thryve3a	thryve3b	thryve4	uBiome_Fecal2013	uBiome_Fecal2014	uBiome_Fecal2019	uBiome_Oral2014	uBiome_Oral2019	Veritas_WGS
Acidovorax	93	206100	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	3
Hydrogenophaga	68	125813	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	3
Comamonas	53	225420	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	6
Rhodoferax	29	88394	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	3
Delftia	25	55576	0	1	0	0	3	0	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
Ottowia	21	221287	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	1
Ramlibacter	18	30124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	1
Polaromonas	16	48512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	3
Curvibacter	14	12171	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
Limnohabitans	10	32555	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1
Pulveribacter	9	38331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Simplicispira	8	31524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Verminephrobacter	8	25899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Alicycliphilus	7	29725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1
Melaminivora	4	39885	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Serpentinomonas	3	66408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
Diaphorobacter	2	5018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hylemonella	2	22667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CandidatusSymbiobacter	2	4743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Undibacterium	130	3664	0	3	28	0	0	0	0	0	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3
Massilia	90	33647	1	1	5	0	3	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	32
Herbaspirillum	48	23472	0	0	17	0	0	0	0	3	0	3	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	5
Janthinobacterium	43	25184	2	0	3	0	1	0	0	3	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	8
Collimonas	32	10190	0	1	37	0	0	1	0	0	3	3	0	2	0	0	0	0	4	2	1	1	0	0	0	0	0	0	3
Noviherbaspirillum	9	4675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Herminiimonas	6	2246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
Oxalobacter	2	487	0	19	1019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bordetella	110	80047	0	1	11	0	0	0	0	0	0	0	1	3	0	0	0	0	34	0	0	0	0	1	0	0	0	52	6
Achromobacter	103	52558	0	31	165	0	8	5	0	0	0	0	0	52	0	0	0	0	22	1	1	4	0	1	0	0	0	0	1
Alcaligenes	22	18894	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	2
Pigmentiphaga	16	5459	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
Pelistega	11	111	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0
Advenella	9	4996	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
Taylorella	8	95	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Pusillimonas	3	8080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Castellaniella	3	6916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paenalcaligenes	3	761	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Kerstersia	1	5644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1
Basilea	1	50	0	1	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1
Orrella	1	3914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mitsuaria	39	6244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methylibium	35	8607	0	0	5	0	0	0	7	0	0	0	0	0	0	0	0	0	2	0	1	0	0	4	0	0	0	0	0
Roseateles	25	9608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	1
Paucibacter	23	16827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Rubrivivax	19	11455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sphaerotilus	16	7208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Rhizobacter	14	4961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Inhella	13	13244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1
Thiomonas	11	23201	0	1	1	0	0	0	0	1	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	3
Leptothrix	10	9659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Aquabacterium	10	5869	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Xylophilus	5	18718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
Sutterella	4	3944	0	5	3	0	0	3	0	1	1	0	1	0	0	0	0	0	0	1	0	0	2	8	0	0	0	0	0
Neisseria	173	1486978	21698	1	5	0	21894	0	0	0	1	3	1	3	0	0	0	0	82804	0	0	0	0	0	0	0	17	279	287
Snodgrassella	13	3660	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitreoscilla	9	13754	2	1	10	0	0	0	0	1	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	29	0
Chitinolyticbacter	7	2048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eikenella	5	97270	117	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	4267	0	0	0	0	0	2	0	38	64	5
Kingella	5	7168	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	1
Simonsiella	3	1449	15	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	1	2	0
Crenobacter	2	5533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Chromobacterium	24	24937	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0
Iodobacter	4	571	0	0	0	0	0	0	0	2	0	3	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Aquitalea	21	14030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microvirgula	13	2576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
Aquaspirillum	8	10916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	1
Pseudogulbenkiania	6	3681	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0
Jeongeupia	3	2102	0	1	6	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Vogesella	2	3388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Laribacter	2	6181	0	0	3	0	0	0	0	0	1	0	1	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1
Nitrosomonas	71	1646	0	10	81	0	0	1	0	0	1	1	0	10	0	0	0	0	7	0	3	0	1	3	1	0	0	0	2
Nitrosospira	9	1868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sterolibacterium	18	4879	0	5	25	0	0	0	0	1	4	1	1	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
Denitratisoma	17	3645	1	1	11	0	0	0	0	1	1	0	1	1	0	0	0	0	28	0	0	0	0	1	0	0	0	0	0
Sulfuritalea	7	2434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Methyloversatilis	5	3499	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
CandidatusMethylopumilus	42	1935	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
Methylotenera	7	499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
Methylophilus	5	993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Methylovorus	3	1613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1
Methylobacillus	2	1301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sulfuriferula	10	4871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	1	1
Gallionella	3	1475	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Sulfuricella	2	1312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sideroxydans	1	1456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ferriphaselus	1	1979	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Thiobacillus	4	1033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Sulfuritortus	1	7769	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Azoarcus	61	27379	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0
Thauera	32	26524	0	1	9	0	2	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	1
Azospira	6	6059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Aromatoleum	5	1551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
Oryzomicrobium	2	3805	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dechloromonas	2	4970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CandidatusKinetoplastibacterium	36	3496	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	1	3
Casimicrobium	7	4054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CandidatusAccumulibacter	4	2397	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CandidatusProfftella	1	957	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0
Klebsiella	288920	5688	157	2	9	0	86	1	0	1	2	0	0	4	0	0	0	0	48	0	0	0	3	1	0	0	0	1	1772
Salmonella	1071	2583	1	44	166	0	2	0	0	6	5	2	1	30	0	0	0	0	35	0	1	2	13	4	2	1	0	17	7
Buttiauxella	259	192	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Enterobacter	182	8928	2	3	21	0	3	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	2	0	0	1	10	8
Escherichia	162	2809	0	45	200	0	1	2	0	5	7	6	1	29	0	0	0	0	29	0	1	1	15	34	8	38	6	78	1
Pluralibacter	98	876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Citrobacter	91	6301	2	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	19	0	0	0	0	0	0	0	0	0	15
Cedecea	45	2447	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
CandidatusBlochmannia	15	18	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	6
CandidatusHamiltonella	10	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CandidatusTachikawaea	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CandidatusPurcelliella	2	26	0	2	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CandidatusAnnandia	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	15	0
CandidatusGullanella	2	4	0	24	79	0	1	0	0	0	2	1	1	11	0	0	0	0	5	1	0	2	0	0	0	0	0	0	1
CandidatusMikella	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
Kosakonia	33	2550	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4
Leclercia	23	2560	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	7	7
Cronobacter	16	2359	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
Raoultella	14	3643	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	3
Lelliottia	12	1491	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CandidatusRiesia	11	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
Shimwellia	9	847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kluyvera	9	925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shigella	8	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0
Izhakiella	6	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CandidatusIshikawaella	3	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Gibbsiella	3	1378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Atlantibacter	2	1242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
Limnobaculum	2	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serratia	884	13182	134	0	2	0	12	0	0	0	1	1	0	0	0	0	0	0	553	0	0	0	0	0	0	0	0	0	7
Yersinia	104	3794	1	1	3	0	2	1	0	0	1	0	0	0	0	0	0	0	44	0	0	0	3	0	0	0	0	0	2
Rahnella	12	1550	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	5	0	33	2
CandidatusFukatsuia	10	469	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chania	7	298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
Rouxiella	5	39	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Nissabacter	4	1266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	2
Buchnera	168	1288	0	1	7	0	1	0	1	1	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	4	0	0	16
Pantoea	136	8932	4	2	8	0	7	0	1	0	1	0	0	2	0	0	0	0	20	0	0	2	0	0	0	0	0	0	5
Erwinia	110	4344	1	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	1	20
Mixta	25	2924	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	1
Tatumella	24	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1
Wigglesworthia	7	1	0	2	7	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Proteus	125	1650	2	1	4	0	7	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	1	0	1	0	0	11
Providencia	116	1474	0	0	0	0	802	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	12
Xenorhabdus	59	1307	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	1
Photorhabdus	35	314	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
Arsenophonus	25	543	0	2	68	0	0	1	12	2	0	0	0	9	0	0	0	0	3	1	4	9	76	4	0	0	6	47	0
Morganella	10	769	0	0	5	0	3	0	0	0	0	1	0	1	0	0	0	0	7	0	0	0	1	0	0	0	0	0	3
Dickeya	76	6968	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0
Pectobacterium	48	3524	1	11	53	0	0	3	0	0	0	0	0	5	0	0	0	0	14	0	4	2	0	3	0	1	0	1	4
Brenneria	22	1217	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	1
Sodalis	17	3779	0	2	18	0	0	0	0	0	0	0	1	1	0	0	0	0	12	0	0	0	0	0	0	0	0	5	2
Lonsdalea	2	477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hafnia	59	992	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	12
Edwardsiella	38	2326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	2
Obesumbacterium	10	384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
Pragia	12	221	0	0	51	0	3	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	2	7	0	0	0	0	1
Leminorella	5	432	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
Plesiomonas	5	1361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2
Phytobacter	1	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
Pseudomonas	16257	270735	11	3	32	0	95	0	0	1	3	2	335	8	0	0	0	0	3063	1	0	1	0	14	2	1	0	12	6134
Azotobacter	28	4347	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	2
Oblitimonas	9	257	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Permianibacter	4	1430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Acinetobacter	1160	7202	8	4	117	0	36	0	0	0	0	2	0	10	0	0	0	0	134	22	27	27	3	2	0	5	2	293	41
Moraxella	213	3796	0	0	1	0	21	0	1	0	0	0	0	0	0	0	0	0	31	0	0	0	0	1	0	0	0	0	0
Psychrobacter	62	2525	7	2	19	0	2	2	3	0	0	0	0	5	0	0	0	0	33	4	2	4	0	2	0	3	0	8	9
Xanthomonas	5381	171480	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	2630
Stenotrophomonas	128	137404	3	0	3	0	7	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	4	0	0	0	0	23
Lysobacter	49	129616	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	1
Luteimonas	23	63485	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1
Xylella	9	4590	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Pseudoxanthomonas	9	32374	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
Pseudolysobacter	8	13380	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermomonas	1	8812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
Arenimonas	1	10547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Dyella	24	22764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Rhodanobacter	12	12779	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
Frateuria	7	11538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Luteibacter	6	5566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
Dokdonella	3	13974	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ahniella	2	9970	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
Aerosticca	2	12569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Alteromonas	84	2317	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	1	5
Marinobacter	69	17821	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	7
Salinimonas	65	634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Glaciecola	36	447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Paraglaciecola	33	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1
Catenovulum	22	1112	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	7	1
Hydrocarboniclastica	17	1501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Agarivorans	5	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Saliniradius	5	518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Pseudoalteromonas	328	4109	1	0	1	0	3	1	0	1	0	0	0	0	0	0	0	0	47	0	0	0	0	2	0	0	0	3	18
Shewanella	273	9819	1	1	9	0	7	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	2	0	0	0	1	13
Parashewanella	22	123	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
Colwellia	90	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	3
Thalassotalea	11	185	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0
Litorilituus	5	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
Moritella	47	411	0	1	4	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	3
Psychromonas	13	147	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0
Idiomarina	9	600	0	6	10	0	0	0	0	1	0	2	1	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
Ferrimonas	4	878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aeromonas	765	17543	3	0	2	0	3	0	0	0	0	0	0	1	0	0	0	0	20	0	0	0	0	0	0	0	0	1	7
Oceanisphaera	14	1483	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	3	1
Zobellella	13	1976	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	3	4
Tolumonas	7	370	0	0	0	0	0	4	0	0	0	0	0	4	0	0	0	0	1	5	0	0	0	13	1	1	0	3	0
Oceanimonas	2	3306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Succinivibrio	11	159	0	0	9	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Vibrio	477	17800	5	77	291	0	9	3	0	5	2	2	0	59	0	0	0	0	100	1	3	0	1	6	1	0	2	18	33
